time,cif
253,0.000342991
254,0.000343775
255,0.00034456
256,0.000345345
257,0.000345607
258,0.000347176
259,0.000348223
260,0.000348746
261,0.000349793
262,0.000351101
263,0.000351625
264,0.00035241
265,0.000353718
266,0.000355289
267,0.000355813
268,0.000357122
269,0.000358431
270,0.00035974
271,0.000361311
272,0.000361573
273,0.000362621
274,0.000363669
275,0.00036524
276,0.00036655
277,0.000367598
278,0.000368384
279,0.000368908
280,0.000370481
281,0.000370743
282,0.000371791
283,0.000372315
284,0.000372839
285,0.000373626
286,0.00037415
287,0.000374674
288,0.000374936
289,0.000375985
290,0.000376509
291,0.000377296
292,0.000377558
293,0.000378345
294,0.000379394
295,0.000380967
296,0.000381754
297,0.000382541
300,0.000383066
301,0.000384377
302,0.000385164
303,0.000386214
304,0.000387001
305,0.000387264
306,0.000388838
307,0.000389625
308,0.000389888
309,0.000390675
310,0.000391725
311,0.000391988
312,0.000393038
313,0.000393825
314,0.000395663
315,0.000395926
316,0.000396189
317,0.000397502
318,0.000398815
319,0.000400128
320,0.000400916
321,0.000401967
322,0.000402755
323,0.000403806
324,0.000404595
325,0.00040512
326,0.000405646
327,0.00040696
328,0.000407223
329,0.000408011
330,0.000408274
332,0.000409062
333,0.000410114
334,0.000411165
335,0.000411691
336,0.000411954
337,0.000413006
338,0.000414058
339,0.000414321
340,0.000414847
341,0.000415636
342,0.000417213
344,0.000418791
345,0.000419581
346,0.000420896
347,0.000421159
348,0.000422738
349,0.00042379
350,0.000424053
351,0.000424579
352,0.000425895
353,0.000426158
354,0.000427474
355,0.000428264
356,0.000429317
357,0.000430107
358,0.00043116
359,0.000432476
360,0.000433792
361,0.000434582
362,0.000435636
363,0.000436426
364,0.000436689
365,0.000437743
366,0.000438006
367,0.000438533
368,0.000438796
369,0.00043985
370,0.00044064
371,0.00044143
372,0.000441694
373,0.000443011
375,0.000443538
376,0.000444856
377,0.00044591
378,0.0004467
379,0.000447227
380,0.000448545
381,0.000448809
382,0.000449336
384,0.00045039
385,0.000450918
387,0.000451708
388,0.000453554
389,0.000454872
390,0.000455663
391,0.000458564
392,0.000459355
393,0.000460147
394,0.000460674
395,0.000461466
396,0.000461729
397,0.000462785
398,0.000464368
399,0.000465159
400,0.000466479
401,0.000467534
402,0.000467798
403,0.00046859
404,0.000469646
405,0.000472022
406,0.00047255
407,0.000473342
408,0.000474399
409,0.000475191
410,0.000475719
411,0.000476776
412,0.00047704
413,0.000477568
414,0.000478096
415,0.000478361
416,0.000479417
417,0.000480474
418,0.00048206
419,0.000483645
420,0.000484174
421,0.000484703
422,0.000484967
423,0.000486025
424,0.000486818
425,0.000487346
426,0.000488404
427,0.00048999
428,0.000490255
429,0.000491048
430,0.00049237
431,0.000492899
432,0.000493428
433,0.000493957
434,0.000495544
435,0.000496602
436,0.000497396
437,0.00049766
438,0.000498189
440,0.000499777
441,0.000501629
442,0.000502159
443,0.000502423
444,0.000503747
445,0.000504805
446,0.000505599
447,0.000506129
448,0.000507187
449,0.000507452
450,0.000508246
451,0.000510099
452,0.000510364
453,0.000510629
454,0.000511688
456,0.000513012
457,0.000513807
458,0.000514866
459,0.000515661
460,0.000516985
461,0.00051778
462,0.000518045
463,0.00051884
464,0.000520165
465,0.00052043
466,0.000521489
467,0.000522019
468,0.00052255
472,0.00052361
473,0.000524405
474,0.0005252
475,0.000526525
476,0.000527055
477,0.000527851
478,0.000528646
479,0.000529707
481,0.000530502
482,0.000531298
483,0.000532624
484,0.00053395
485,0.000534746
486,0.000535542
489,0.000536603
490,0.000536868
491,0.000537399
492,0.000537664
493,0.000538195
494,0.000538726
495,0.000540053
496,0.000540849
497,0.000541645
498,0.000542972
499,0.000543768
500,0.000544565
501,0.000545361
502,0.000546157
503,0.000546954
504,0.000547485
505,0.000548281
506,0.000548547
507,0.000549078
508,0.000549875
509,0.000550671
510,0.000551468
511,0.000551999
512,0.000552265
514,0.000554124
515,0.000555718
516,0.000556515
517,0.000557046
519,0.000557312
520,0.000557577
521,0.00055864
522,0.000559703
524,0.000559969
525,0.000560501
526,0.000561032
527,0.000562095
528,0.000562627
529,0.00056369
530,0.000563956
531,0.000565286
532,0.000565551
533,0.000566349
535,0.000566615
536,0.000567147
537,0.000567945
538,0.000568742
539,0.000569274
540,0.000570072
541,0.00057087
542,0.000571668
543,0.000572466
545,0.000572998
546,0.000573796
547,0.000574595
548,0.000574861
549,0.000575127
550,0.000575659
551,0.000575925
552,0.00057699
554,0.00057832
555,0.000579917
556,0.00058045
557,0.000581514
558,0.000582579
559,0.000583112
560,0.000584443
561,0.000584709
562,0.000586041
563,0.000587106
565,0.000587372
567,0.000587638
568,0.00058897
569,0.000590036
570,0.000590835
571,0.000591101
572,0.000592167
573,0.000592966
574,0.000593499
575,0.000594032
576,0.000595631
578,0.000596164
579,0.00059643
580,0.000598296
581,0.000599628
582,0.000600428
583,0.000601494
584,0.000603094
585,0.000603627
586,0.00060496
588,0.000606827
589,0.000607094
590,0.000607627
591,0.000608161
592,0.000608427
593,0.000609761
594,0.000610028
595,0.000611095
596,0.000611895
597,0.000612429
598,0.000613496
599,0.000614564
600,0.000615364
601,0.000615898
602,0.000617766
603,0.0006183
604,0.000618834
605,0.000619634
606,0.000620702
607,0.000622037
608,0.000622838
609,0.000623639
610,0.000625241
611,0.000626042
612,0.000626309
613,0.000627644
614,0.000628712
615,0.000629781
616,0.000630582
617,0.000630849
618,0.000631651
619,0.000631918
620,0.000632719
621,0.000632987
622,0.000633788
623,0.000634857
624,0.000635659
625,0.000636193
626,0.000636995
627,0.000638064
628,0.000638866
629,0.000639401
631,0.000639668
633,0.00064047
634,0.000641004
635,0.000641539
636,0.000642608
638,0.000643945
639,0.000644213
641,0.000644748
642,0.000645282
643,0.000646085
644,0.000646887
645,0.000647689
646,0.000649829
647,0.000650632
648,0.000651702
649,0.000652237
651,0.000653575
652,0.000655448
653,0.000656251
654,0.000656518
655,0.000657589
657,0.000658124
658,0.000658927
659,0.000659195
660,0.00065973
661,0.000661872
662,0.000662675
663,0.00066321
665,0.000663478
666,0.000664281
667,0.000664817
668,0.000665888
669,0.000666959
670,0.000667495
671,0.000668567
672,0.00066937
673,0.000670174
674,0.000671245
675,0.000672049
676,0.000672317
677,0.000673657
678,0.000673925
679,0.000675265
680,0.000675533
681,0.000676069
682,0.000676337
683,0.000676605
684,0.000677678
685,0.000678482
686,0.000679018
687,0.000679554
688,0.000680359
689,0.000681163
690,0.000682236
691,0.000684113
692,0.000685454
693,0.000686259
694,0.000686795
695,0.000688941
696,0.000689746
697,0.000690015
698,0.000690551
699,0.00069082
700,0.000691625
701,0.000691893
702,0.000692967
704,0.00069404
705,0.000694309
706,0.000694846
707,0.000696457
708,0.000697799
709,0.000698336
710,0.00069941
711,0.000700753
712,0.00070129
713,0.000702096
714,0.000703171
715,0.000704514
716,0.000704783
717,0.00070532
718,0.000706126
719,0.000706663
720,0.000707201
721,0.000708007
722,0.000708813
723,0.000709619
724,0.000710425
725,0.000710963
726,0.0007115
727,0.000712844
728,0.000713651
729,0.000714457
730,0.000714995
731,0.000715533
732,0.000716877
733,0.000717684
734,0.000718759
735,0.000719297
736,0.000720373
739,0.000720911
740,0.000721718
741,0.000721986
742,0.000722793
743,0.000723062
744,0.000723869
745,0.000725214
746,0.000725752
747,0.000726021
748,0.000727098
750,0.000728443
751,0.000728981
752,0.00072925
753,0.000730058
754,0.000730327
755,0.000730865
756,0.000731403
757,0.000732211
758,0.000733556
759,0.000734095
760,0.000734902
761,0.000735441
762,0.000736518
763,0.000737056
764,0.000738403
766,0.000739749
767,0.000741096
768,0.00074352
769,0.000744059
770,0.000744867
771,0.000745406
772,0.000746214
773,0.000746484
774,0.000747562
775,0.000748909
777,0.000750257
778,0.000751065
781,0.000751335
782,0.000751604
783,0.000752682
784,0.000752952
785,0.000753761
786,0.000754569
788,0.000754839
789,0.000756457
790,0.000757266
791,0.000758344
792,0.000759423
793,0.000760502
794,0.000761041
796,0.000761581
797,0.000763199
798,0.000763469
799,0.000764009
800,0.000765358
802,0.000765628
804,0.000766437
805,0.000766977
806,0.000768057
807,0.000769946
808,0.000770486
809,0.000771296
810,0.000771836
811,0.000772376
812,0.000773456
813,0.000774266
814,0.000775076
815,0.000776697
816,0.000776967
817,0.000778047
818,0.000778317
819,0.000778858
820,0.000779938
821,0.000780479
822,0.000781019
823,0.00078183
824,0.00078237
825,0.000783451
826,0.000783991
827,0.000784532
828,0.000784802
829,0.000785613
830,0.000786153
831,0.000787505
832,0.000788045
833,0.000788586
834,0.000789667
835,0.000790749
836,0.000791019
837,0.000792371
838,0.000792641
839,0.000793182
840,0.000794264
841,0.000796157
842,0.000796698
843,0.000799402
844,0.000800755
845,0.000801837
846,0.000802107
847,0.000802648
848,0.00080319
849,0.000804001
850,0.000805896
851,0.000806437
852,0.000806708
853,0.000808332
854,0.000808603
856,0.000809956
857,0.000810768
858,0.000811852
859,0.000812935
860,0.000813747
861,0.000814018
862,0.000815372
863,0.000816997
864,0.00081781
867,0.000819436
868,0.000820519
869,0.000821061
870,0.000822145
871,0.000822688
873,0.000823501
874,0.000825398
875,0.00082594
876,0.000826483
877,0.000826754
878,0.000827296
879,0.000827838
880,0.000829465
882,0.000830279
883,0.000831092
884,0.000831635
885,0.000832177
886,0.000833262
887,0.000834619
888,0.000835161
889,0.000835975
890,0.000836518
891,0.000837603
892,0.000838417
893,0.000838689
894,0.000839231
895,0.000840588
896,0.000841403
897,0.000843031
898,0.000843574
899,0.00084466
900,0.000844932
901,0.000845746
902,0.000846561
904,0.000847919
905,0.000849005
906,0.000849548
907,0.000850363
908,0.00085145
909,0.000852265
910,0.000852808
911,0.000854167
912,0.000854438
913,0.000855253
914,0.00085634
915,0.000858514
916,0.000859329
917,0.000859873
918,0.00086096
919,0.000861776
921,0.000862863
922,0.000864223
923,0.000864495
925,0.000864766
926,0.00086531
927,0.000866398
928,0.000867214
929,0.000868302
930,0.000869118
931,0.000870206
932,0.000870478
933,0.000871294
934,0.000871838
935,0.000872382
936,0.000872927
937,0.000873471
938,0.000875103
939,0.000875376
940,0.000876464
941,0.000876737
942,0.000878098
943,0.000878914
944,0.000879459
945,0.000880548
946,0.000881909
947,0.000882181
948,0.000882726
949,0.000883271
950,0.000884088
951,0.000885449
952,0.000886266
953,0.000887356
954,0.000887629
955,0.000887901
956,0.000888718
957,0.000889535
958,0.000890353
959,0.000890625
960,0.00089117
961,0.000891988
962,0.00089335
963,0.000894713
964,0.000895531
965,0.000895804
967,0.000896894
968,0.000897167
969,0.000897985
970,0.000899075
971,0.000899348
973,0.000899893
974,0.000900711
976,0.000900984
977,0.000902075
978,0.000902893
979,0.000903711
980,0.000903984
981,0.000905348
982,0.000906985
983,0.000907803
984,0.000908622
985,0.000909167
986,0.000909713
987,0.000910259
988,0.000910532
989,0.000911351
990,0.000912169
991,0.000913261
992,0.000913807
993,0.000914353
994,0.000914626
995,0.000915445
996,0.000915718
998,0.00091681
999,0.000918175
1000,0.000919268
1001,0.000919814
1002,0.000921179
1003,0.000921452
1005,0.000922545
1007,0.000923638
1008,0.000924457
1009,0.00092555
1010,0.000926096
1011,0.000926643
1012,0.000927736
1013,0.000929375
1015,0.000930468
1016,0.000931288
1017,0.000931561
1018,0.000931835
1019,0.000932108
1020,0.000932655
1021,0.000934021
1022,0.000934841
1023,0.000935388
1024,0.000936755
1025,0.000937029
1026,0.000937576
1027,0.000938122
1028,0.000938669
1029,0.000941131
1030,0.000942225
1031,0.000942772
1032,0.000943866
1033,0.000945234
1034,0.000945508
1035,0.000945781
1036,0.000947423
1037,0.000948518
1038,0.000949065
1039,0.000949612
1040,0.000949886
1041,0.000951255
1042,0.000952623
1043,0.000953718
1044,0.000954266
1045,0.000954814
1046,0.000955635
1047,0.00095673
1048,0.000957552
1049,0.000958921
1051,0.000960291
1052,0.000960565
1053,0.00096166
1054,0.000963304
1055,0.000963852
1056,0.000964674
1057,0.000966592
1058,0.000967414
1059,0.000968511
1060,0.000970703
1061,0.000971252
1062,0.000972622
1063,0.000972897
1064,0.000974268
1065,0.000975364
1066,0.000976187
1067,0.000977284
1068,0.000978381
1069,0.000979479
1071,0.000980576
1072,0.000981674
1073,0.000982222
1074,0.000983869
1075,0.000984967
1076,0.000985516
1077,0.000986339
1078,0.000986888
1080,0.000987437
1081,0.00098881
1082,0.000989633
1083,0.000990182
1084,0.000991281
1085,0.000991555
1086,0.00099183
1087,0.000992105
1088,0.000992928
1090,0.000993203
1091,0.000994576
1092,0.0009954
1093,0.000995949
1094,0.000996499
1095,0.000997048
1096,0.000997598
1097,0.000998147
1098,0.000999521
1099,0.001000345
1100,0.001000894
1102,0.001001169
1103,0.001002268
1104,0.001002818
1106,0.001003917
1107,0.001005017
1108,0.001005841
1109,0.001006666
1110,0.001008041
1111,0.001008865
1112,0.001009965
1113,0.00101024
1114,0.001011065
1115,0.001011615
1116,0.00101244
1117,0.001013265
1118,0.001013815
1119,0.00101519
1120,0.001016841
1121,0.001017116
1122,0.001017666
1123,0.001018217
1124,0.001018767
1125,0.001020418
1126,0.001020968
1127,0.001022069
1128,0.00102317
1129,0.001023996
1130,0.001024821
1131,0.001025922
1132,0.001026748
1133,0.00102785
1134,0.001028951
1135,0.001029777
1137,0.001030603
1138,0.001031154
1139,0.001032531
1140,0.001033357
1141,0.001034458
1142,0.001035009
1144,0.001036662
1145,0.00103859
1146,0.001039417
1147,0.001040519
1148,0.001041346
1149,0.001041897
1150,0.001043275
1151,0.001043826
1152,0.001044377
1153,0.001045204
1154,0.00104548
1155,0.001046307
1156,0.001047685
1157,0.001048236
1158,0.001048788
1159,0.001050166
1160,0.001051545
1161,0.001052373
1162,0.0010532
1163,0.001053476
1164,0.001054855
1165,0.001055407
1166,0.001055683
1167,0.001057338
1168,0.001058717
1169,0.001059821
1170,0.001060097
1171,0.001060649
1172,0.001061477
1173,0.001061753
1174,0.001062305
1175,0.001062857
1176,0.001064513
1177,0.00106479
1178,0.001065618
1179,0.001066446
1180,0.001066998
1181,0.001067827
1182,0.001068379
1183,0.001068655
1184,0.001068931
1185,0.001069484
1186,0.001070312
1187,0.001071693
1188,0.001072522
1189,0.001073074
1190,0.00107335
1191,0.001074179
1193,0.001076113
1194,0.001077494
1195,0.0010786
1196,0.001078876
1197,0.001079982
1199,0.001081087
1200,0.001081363
1201,0.001082193
1203,0.001083298
1204,0.001083575
1205,0.001084681
1206,0.001085786
1207,0.001086063
1208,0.001087169
1209,0.001087722
1210,0.001088828
1212,0.001089658
1214,0.001089935
1215,0.001091318
1216,0.001091871
1217,0.001092147
1218,0.001093254
1219,0.001094361
1220,0.001094637
1221,0.001095744
1222,0.001096851
1223,0.001097958
1224,0.001098511
1225,0.001099342
1226,0.001099895
1227,0.001100449
1228,0.001101279
1229,0.00110211
1230,0.001103217
1231,0.001103771
1232,0.001104878
1233,0.001105432
1234,0.00110654
1235,0.001107093
1236,0.001107647
1238,0.001108201
1239,0.001108755
1240,0.001109309
1241,0.00111014
1242,0.001111525
1243,0.001113464
1244,0.001114849
1245,0.001115958
1246,0.001116512
1247,0.001116789
1248,0.001117897
1249,0.001118729
1250,0.00111956
1251,0.001119837
1252,0.001120669
1253,0.001122055
1254,0.001122887
1255,0.001123441
1256,0.001124273
1257,0.001125936
1258,0.001127323
1259,0.001128709
1260,0.001129819
1261,0.001130374
1262,0.001130928
1263,0.00113176
1264,0.001132315
1265,0.00113287
1266,0.001134257
1267,0.00113509
1268,0.001136754
1269,0.001137309
1270,0.001137865
1271,0.00113842
1272,0.001138975
1273,0.001139807
1274,0.00114064
1275,0.001140918
1276,0.001141195
1277,0.001142305
1278,0.001143416
1279,0.001143971
1280,0.001144804
1281,0.001145637
1282,0.001147581
1283,0.001148414
1284,0.001149803
1285,0.001150636
1287,0.001151192
1288,0.001152581
1289,0.001153137
1290,0.001153692
1291,0.001154526
1292,0.001155359
1293,0.001157027
1294,0.001158139
1295,0.001158694
1296,0.001159806
1297,0.001161474
1298,0.001161752
1299,0.001162308
1300,0.00116342
1301,0.001164255
1302,0.001164811
1303,0.001165089
1304,0.001167035
1305,0.00116787
1306,0.001168983
1307,0.001169261
1308,0.001169817
1309,0.001170374
1310,0.00117093
1311,0.001172043
1312,0.001172878
1313,0.001173712
1314,0.001173991
1315,0.001174825
1316,0.00117566
1317,0.001177887
1318,0.001179
1319,0.001179557
1320,0.001180114
1321,0.001182063
1322,0.001183176
1323,0.00118429
1324,0.001185126
1325,0.001185961
1326,0.001186797
1327,0.001188468
1328,0.001190418
1329,0.001190697
1330,0.001191533
1331,0.00119209
1333,0.001192647
1334,0.001192926
1335,0.001193762
1336,0.001195156
1337,0.001195434
1338,0.00119627
1339,0.001196828
1340,0.001197664
1341,0.001199058
1342,0.001200173
1343,0.001201009
1344,0.001202403
1345,0.001202961
1346,0.00120324
1347,0.001203798
1348,0.001204356
1349,0.001205192
1350,0.001206029
1351,0.001206587
1352,0.001207424
1353,0.001208539
1354,0.001209655
1355,0.001209934
1356,0.001211608
1357,0.001212166
1358,0.001213283
1359,0.001214399
1360,0.001215515
1361,0.001216632
1362,0.001217748
1363,0.001218586
1364,0.001219144
1365,0.001220819
1366,0.001221657
1367,0.001222215
1368,0.001222774
1369,0.001223333
1370,0.001223612
1371,0.001224729
1372,0.001225846
1374,0.001226684
1375,0.001228919
1376,0.001229478
1377,0.001230596
1378,0.001231434
1379,0.001232832
1380,0.00123367
1381,0.001235068
1382,0.001235347
1383,0.001236465
1384,0.001237024
1385,0.001237304
1386,0.001239541
1387,0.0012401
1388,0.001241219
1389,0.001241778
1390,0.001242897
1391,0.001243456
1392,0.001244855
1393,0.001245694
1394,0.001246533
1395,0.001247092
1396,0.001249051
1397,0.00124989
1398,0.00125017
1399,0.001251849
1400,0.001252688
1401,0.001253528
1402,0.001254928
1403,0.001255487
1404,0.001256047
1405,0.001256327
1406,0.001256607
1407,0.001256887
1408,0.001257727
1409,0.001258007
1410,0.001258847
1411,0.001259967
1412,0.001260807
1413,0.001262487
1414,0.001263607
1415,0.001264448
1416,0.001265288
1417,0.001266129
1418,0.001266689
1419,0.00126753
1420,0.00126837
1421,0.00126865
1422,0.001269771
1423,0.001270332
1424,0.001272574
1425,0.001274256
1427,0.001274816
1428,0.001275097
1430,0.001276779
1431,0.00127734
1432,0.001279583
1433,0.001280144
1434,0.001280985
1435,0.001281546
1436,0.001282387
1437,0.00128379
1438,0.001285193
1439,0.001286034
1440,0.001287437
1441,0.001288841
1442,0.001289121
1443,0.001289683
1444,0.001291647
1445,0.001292209
1446,0.001293613
1447,0.001294174
1448,0.001295578
1449,0.00129614
1450,0.001297544
1451,0.001297825
1452,0.001299511
1453,0.001300353
1454,0.001301477
1455,0.001302882
1456,0.001303725
1457,0.001304006
1458,0.001304849
1459,0.001305973
1460,0.00130766
1461,0.001308784
1462,0.001309628
1463,0.00131019
1464,0.001310471
1465,0.001311596
1466,0.00131272
1467,0.001314126
1468,0.001315814
1469,0.00131722
1470,0.001317501
1471,0.001318345
1473,0.00131947
1474,0.001320596
1475,0.001320877
1476,0.001321439
1477,0.001322846
1478,0.001323972
1479,0.001324816
1480,0.001325097
1481,0.001326223
1482,0.001327067
1483,0.001327912
1484,0.0013296
1485,0.001330445
1486,0.001332416
1487,0.001332979
1488,0.001334668
1489,0.00133495
1490,0.001335795
1491,0.001336358
1492,0.001337484
1493,0.001338611
1494,0.001340019
1495,0.001340583
1496,0.001342273
1497,0.001342837
1498,0.0013434
1499,0.001344527
1500,0.001345373
1501,0.001345936
1502,0.001346782
1503,0.001347909
1505,0.001348473
1506,0.001348755
1507,0.001349882
1508,0.001350446
1509,0.001352702
1510,0.001354957
1511,0.001356367
1512,0.001356649
1513,0.001357778
1514,0.001358906
1515,0.001360034
1516,0.001361163
1517,0.001361727
1518,0.001362573
1519,0.00136342
1520,0.001363984
1521,0.001365113
1522,0.001366242
1523,0.001367089
1524,0.001368218
1525,0.001369064
1526,0.001369911
1527,0.001370758
1528,0.001371323
1529,0.001371887
1531,0.001374146
1532,0.001375275
1533,0.00137584
1534,0.00137697
1535,0.001378099
1536,0.001378947
1537,0.001379794
1538,0.001380359
1539,0.001380924
1540,0.001382901
1541,0.001384314
1542,0.001385162
1543,0.001385727
1544,0.001386575
1545,0.001387423
1546,0.001387988
1547,0.001388836
1548,0.001389684
1549,0.001391097
1550,0.001392793
1552,0.001394207
1553,0.00139449
1554,0.001395338
1555,0.001395621
1556,0.001396752
1557,0.001397601
1558,0.001398166
1559,0.001399015
1560,0.001400146
1561,0.001401844
1562,0.001402127
1563,0.00140241
1564,0.001403259
1565,0.001404391
1566,0.001404957
1567,0.001406372
1568,0.001408353
1569,0.001408919
1570,0.001409202
1571,0.001410618
1572,0.001411184
1573,0.001412034
1574,0.001413166
1575,0.001413733
1576,0.001414866
1577,0.001416282
1578,0.001416849
1579,0.001418265
1580,0.001418832
1581,0.001420248
1582,0.001420815
1583,0.001421665
1584,0.001422515
1585,0.001423082
1586,0.001424215
1587,0.001425066
1588,0.001425633
1589,0.001425916
1590,0.001426766
1591,0.001427617
1592,0.001428751
1593,0.001430168
1594,0.001430736
1595,0.00143187
1596,0.001433571
1597,0.00143499
1598,0.001435841
1599,0.001436408
1600,0.001437826
1601,0.001438394
1602,0.001439245
1603,0.001439812
1604,0.00144038
1605,0.001440947
1606,0.001441515
1607,0.001441799
1608,0.001442366
1610,0.001442934
1611,0.00144407
1612,0.001445489
1613,0.001445773
1614,0.001446057
1615,0.001446624
1616,0.001447192
1617,0.001448328
1618,0.001449464
1619,0.001449748
1620,0.0014506
1621,0.00145202
1622,0.001453156
1623,0.001453724
1624,0.001454292
1625,0.001455145
1626,0.001455713
1627,0.001456849
1628,0.001457702
1629,0.001458554
1630,0.001459123
1631,0.001459975
1632,0.001460828
1634,0.001461681
1635,0.001462533
1636,0.001463955
1637,0.001464239
1638,0.001465376
1639,0.001466229
1640,0.001466798
1641,0.00146822
1642,0.001468788
1643,0.001469357
1644,0.001470495
1645,0.001471633
1646,0.001472486
1647,0.001473339
1648,0.001473908
1649,0.001475046
1650,0.001476469
1651,0.001477892
1652,0.00147903
1653,0.001479315
1654,0.001480169
1655,0.001481592
1656,0.001483015
1657,0.0014833
1658,0.001484724
1659,0.001485293
1660,0.001486147
1661,0.001487286
1662,0.001487571
1663,0.001487856
1664,0.001488425
1665,0.00148928
1666,0.001490704
1667,0.001492413
1668,0.001493553
1669,0.001494692
1670,0.001495832
1671,0.001496687
1672,0.001497542
1673,0.001498682
1674,0.001499537
1675,0.001500677
1676,0.001501532
1677,0.001502388
1678,0.001503243
1679,0.001504383
1680,0.001506094
1681,0.001506665
1682,0.001507235
1683,0.001508091
1684,0.001509517
1685,0.001510373
1686,0.001511229
1687,0.001512085
1688,0.001512941
1689,0.001513226
1690,0.001513797
1691,0.001514938
1692,0.001515509
1693,0.001516936
1694,0.001517221
1695,0.001517792
1696,0.001518648
1697,0.001519505
1699,0.001520361
1700,0.001521788
1701,0.001523502
1702,0.001524358
1703,0.001524644
1704,0.001525786
1705,0.001526357
1706,0.001526928
1707,0.001527785
1708,0.001528357
1709,0.001528928
1710,0.00153007
1711,0.001530642
1712,0.001531499
1713,0.001532641
1714,0.001533499
1715,0.001533784
1716,0.001534641
1717,0.001535499
1718,0.001536642
1719,0.001537213
1722,0.001537499
1723,0.001538356
1724,0.001539785
1725,0.001540929
1726,0.0015415
1727,0.001542072
1728,0.001543216
1729,0.001544074
1730,0.001544932
1731,0.001545789
1732,0.001547219
1733,0.001548649
1734,0.001550652
1735,0.001552082
1736,0.00155294
1737,0.001554371
1738,0.001556374
